GRBname     Trig_ID     Trig_time_met  Trig_time_UTC               RA_ground     DEC_ground     Image_position_err  Image_SNR     T90           T90_err       T50           T50_err       Evt_start_sincetrig  Evt_stop_sincetrig  pcode   Trigger_method               XRT_detection  comment                T90_start
----------  ----------  -------------  --------------------------  ------------  -------------  ------------------  ------------  ------------  ------------  ------------  ------------  -------------------  ------------------  ------  ---------------------------  -------------  ---------------------  ---------
GRB151210A  666931      471409992.0    2015-12-10T03:12:56.468160  6.508558e+01  -7.122657e+01  1.721377e+00        1.400080e+01  8.696000e+01  1.067124e+01  6.054000e+01  4.922993e+00  -239                 963                 0.6094  image trigger                Yes                                   -38.72
GRB151205B  666378      471044610.048  2015-12-05T21:43:14.535740  4.119453e+01  -4.346105e+01  2.379817e+00        8.814528e+00  1.436000e+00  2.375879e-01  8.519999e-01  3.054701e-01  -239                 963                 0.9609  rate trigger                 No                                    -0.196
GRB151205A  666352      471023176.448  2015-12-05T15:46:00.936900  2.292881e+02  3.576791e+01   1.365492e+00        1.949162e+01  6.400000e+01  3.577709e+01  1.600000e+01  1.600000e+01  -315                 963                 0.9375  rate trigger                 Yes                                   -11.448
GRB151127A  665268      470308145.28   2015-11-27T09:08:49.807240  1.966065e+01  -8.276161e+01  2.793181e+00        7.011873e+00  1.879999e-01  4.252059e-02  9.599996e-02  4.252059e-02  -364                 963                 0.9609  rate trigger                 Yes                                   0.024
GRB151122A  664653      469904452.8    2015-11-22T17:00:52.800     2.996957e+02  -1.986123e+01  1.515847e+00        1.679176e+01  3.680000e+01  1.600000e+00  2.080000e+01  1.600000e+00  1                    11                  0.8594  ground detected              No                                    1.6
GRB151118A  664078      469508805.44   2015-11-18T03:06:30.010020  5.717098e+01  6.588886e+01   1.413533e+00        1.855221e+01  2.356800e+01  1.067949e+01  5.600000e+00  2.984504e+00  -239                 963                 0.9844  rate trigger                 Yes                                   0.32
GRB151114A  663490      469187989.568  2015-11-14T09:59:34.155100  1.209474e+02  -6.103281e+01  1.766965e+00        1.348762e+01  4.856000e+00  9.766965e-01  2.556000e+00  1.266188e+00  -829                 962                 0.3047  rate trigger                 Yes                                   -3.768
GRB151112A  663179      469028703.488  2015-11-12T13:44:48.083580  2.054131e+00  -6.166865e+01  1.936933e+00        1.182918e+01  5.886400e+01  2.272541e+01  1.222400e+01  7.483520e+00  -239                 603                 0.5234  rate trigger                 Yes                                   0.336
GRB151111A  663074      468923618.816  2015-11-11T08:33:23.417180  5.685165e+01  -4.415369e+01  9.991346e-01        3.045478e+01  7.604400e+01  1.275371e+01  2.686400e+01  3.246389e+00  -240                 962                 0.8047  rate trigger                 Yes                                   -2.188
GRB151107A  662757      468609592.0    2015-11-07T17:19:36.617900  2.172456e+02  -5.968832e+01  3.379442e+00        5.341036e+00  N/A           N/A           N/A           N/A           -239                 963                 1.0000  image trigger                No             Tentative detection.
GRB151031A  662330      467963445.696  2015-10-31T05:50:30.348300  8.318896e+01  -3.912459e+01  1.308315e+00        2.071985e+01  5.000000e+00  2.236068e+00  2.000000e+00  1.000000e+00  -240                 962                 0.6797  rate trigger                 Yes                                   0.304
GRB151029A  662086      467797794.304  2015-10-29T07:49:38.965140  3.854201e+01  -3.535643e+01  1.902132e+00        1.213956e+01  8.952000e+00  3.955078e+00  3.716000e+00  1.454252e+00  -239                 963                 0.4102  rate trigger                 Yes                                   -0.772
GRB151027B  661869      467678456.0    2015-10-27T22:40:40.667480  7.618941e+01  -6.428441e+00  2.458695e+00        8.413348e+00  8.000000e+01  3.577709e+01  1.600000e+01  3.577709e+01  -239                 963                 0.1738  image trigger                Yes                                   1.0
GRB151027A  661775      467611119.488  2015-10-27T03:58:24.159080  2.724971e+02  6.136149e+01   1.115302e+00        2.602643e+01  1.295800e+02  5.465449e+00  9.477600e+01  6.785149e+00  -239                 963                 0.1895  rate trigger                 Yes                                   0.652
GRB151023A  661253      467300600.128  2015-10-23T13:43:04.815600  2.710125e+02  -8.293119e+00  1.739909e+00        1.378824e+01  1.076000e+01  4.372265e+00  3.236000e+00  1.225365e+00  -379                 963                 0.8359  rate trigger                 Yes                                   -0.528
GRB151022A  661036      467215607.424  2015-10-22T14:06:32.116140  3.492325e+02  5.581266e+01   2.268279e+00        9.440189e+00  1.176800e+02  1.877789e+01  6.707200e+01  2.335602e+01  -587                 963                 0.3516  rate trigger                 Yes                                   2.608
GRB151021A  660671      467083767.872  2015-10-21T01:29:12.571160  3.376473e+02  -3.318893e+01  9.530723e-01        3.257906e+01  1.100560e+02  3.593864e+00  3.637200e+01  1.130833e+00  -240                 362                 0.1055  rate trigger                 Yes                                   -15.204
GRB151006A  657750      465818117.12   2015-10-06T09:55:01.886520  1.474259e+02  7.050809e+01   5.986254e-01        6.330940e+01  2.110560e+02  3.907355e+01  5.643200e+01  3.092970e+00  -239                 963                 1.0156  rate trigger                 Yes                                   -1.664
GRB151004A  657564      465674960.0    2015-10-04T18:09:04.774100  2.136124e+02  -6.495538e+01  2.321323e+00        9.133539e+00  1.372720e+02  1.702453e+01  6.919600e+01  2.065519e+01  -239                 963                 1.0312  image trigger                Yes                                   -9.36
GRB151001B  657321      465416992.0    2015-10-01T18:29:36.787760  3.369591e+02  6.464687e+01   2.133719e+00        1.030202e+01  1.315200e+02  2.685292e+01  6.360000e+01  1.803765e+01  -239                 963                 0.2852  image trigger                Yes                                   -27.336
GRB151001A  657286      465404678.144  2015-10-01T15:04:22.932420  2.337110e+02  1.097964e+01   1.251270e+00        2.208235e+01  9.828000e+00  3.199572e+00  4.696000e+00  5.690975e-01  -637                 1720                1.0156  rate trigger                 Yes                                   -5.44
GRB150925A  656604      464846984.0    2015-09-25T04:09:28.817940  2.275381e+02  -1.964235e+01  1.978875e+00        1.147265e+01  1.221320e+02  2.669568e+01  4.181600e+01  2.622436e+01  -281                 963                 0.5625  image trigger                Yes                                   10.348
GRB150915A  655721      464044720.0    2015-09-15T21:18:24.860420  3.196798e+02  -3.486525e+01  3.622185e+00        4.837143e+00  1.600000e+02  5.768882e+01  6.400000e+01  4.525483e+01  -239                 963                 0.5547  image trigger                Yes                                   -63.0
GRB150911A  655262      463689636.608  2015-09-11T18:40:21.487220  6.742760e+01  5.730200e+00   6.239872e-01        5.966567e+01  7.136000e+00  5.997466e-01  3.592000e+00  1.768163e-01  -396                 1848                0.6797  rate trigger                 Yes                                   0.368
GRB150910A  655097      463568704.0    2015-09-10T09:04:48.885620  5.672858e+00  3.346887e+01   2.405810e+00        8.678794e+00  1.122720e+02  3.648014e+01  4.488000e+01  7.843673e+00  -239                 963                 0.1484  image trigger                Yes                                   1.8
GRB150907B  654803      463361202.88   2015-09-07T23:26:27.776600  2.552651e+02  -6.379725e+01  1.796078e+00        1.317640e+01  6.202000e+01  1.112464e+01  3.164400e+01  9.635838e+00  -240                 962                 0.5078  rate trigger                 Yes                                   -0.644
GRB150901A  654042      462814010.752  2015-09-01T15:26:35.677500  1.835883e+02  2.507643e+01   2.554904e+00        7.965471e+00  6.400000e+01  3.577709e+01  6.400000e+01  1.600000e+01  -254                 902                 0.4141  rate trigger                 No                                    -61.752
GRB150831B  653978      462752382.336  2015-08-31T22:19:27.264720  2.710302e+02  -2.724275e+01  1.971315e+00        1.153555e+01  6.176000e+00  1.032961e+00  3.200000e+00  6.435899e-01  -239                 963                 0.0703  rate trigger                 Yes                                   -0.312
GRB150831A  653838      462710067.968  2015-08-31T10:34:12.898960  2.210334e+02  -2.561328e+01  1.301109e+00        2.088397e+01  9.200000e-01  1.162755e-01  4.679999e-01  7.353909e-02  -627                 962                 0.5234  rate trigger                 Yes                                   0.02
GRB150821A  652847      461843056.0    2015-08-21T09:44:00.976460  3.419162e+02  -5.787238e+01  2.021737e+00        1.112676e+01  1.689440e+02  1.023371e+02  4.857600e+01  1.388927e+01  -239                 963                 0.0212  image trigger                Yes                                   27.512
GRB150819A  652643      461638224.0    2015-08-19T00:50:08.987220  4.232123e+01  9.790161e+00   2.495313e+00        8.237528e+00  5.166400e+01  1.360320e+01  2.312000e+01  8.107916e+00  -239                 963                 0.9375  image trigger                Yes                                   17.144
GRB150818A  652603      461590607.936  2015-08-18T11:36:32.925720  2.303409e+02  6.834300e+01   1.244756e+00        2.224763e+01  1.430560e+02  2.180262e+01  4.236800e+01  7.071707e+00  -240                 962                 0.3633  rate trigger                 Yes                                   -9.324
GRB150817A  652334      461469928.384  2015-08-17T02:05:13.380060  2.496341e+02  -1.205196e+01  7.381127e-01        4.693692e+01  3.799600e+01  2.130807e+00  1.594400e+01  2.597935e+00  -239                 963                 0.7188  rate trigger                 Yes                                   -5.82
GRB150811A  651882      460958784.0    2015-08-11T04:06:09.022920  2.913452e+02  -1.543755e+01  1.946425e+00        1.174685e+01  3.152000e+01  7.318875e+00  1.637200e+01  4.586660e+00  -743                 963                 0.6797  image trigger                Yes                                   4.632
GRB150801B  650977      460161723.584  2015-08-01T22:41:48.648820  8.296073e+01  -5.375298e+00  1.342992e+00        1.995980e+01  4.087080e+02  2.961914e+01  3.648880e+02  6.821240e+00  -240                 962                 0.6250  rate trigger                 Yes                                   0.244
GRB150728A  650617      459780685.952  2015-07-28T12:51:11.036780  2.922712e+02  3.390588e+01   2.596164e+00        7.784225e+00  8.320000e-01  2.307553e-01  4.480000e-01  1.810194e-01  -240                 962                 1.0156  rate trigger                 Yes                                   0.304
